HEADER:,V_BAT,I_BAT,PEDAL_TIME,WHEEL_TIME,GPS_DATE,GPS_TIME,GPS_LAT,GPS_LNG
MEDIDA:,0,0,1082,392,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,674,381,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,645,372,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,627,354,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,612,364,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,612,309,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,578,333,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,558,362,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,558,380,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1610,388,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1430,388,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,995,375,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,861,359,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,839,349,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,823,347,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,807,346,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,807,353,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1523,353,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,822,345,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,815,349,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,807,346,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,726,342,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,726,350,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,736,350,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,726,345,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,723,343,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,713,339,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,713,341,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
