HEADER:,V_BAT,I_BAT,PEDAL_TIME,WHEEL_TIME,GPS_DATE,GPS_TIME,GPS_LAT,GPS_LNG
MEDIDA:,787,102,0,1692,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,787,104,0,1693,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,787,103,0,1693,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,786,100,0,1686,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,787,105,0,1695,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,787,101,0,1695,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,787,105,0,1694,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,786,103,0,1694,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,787,103,0,1694,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,786,105,0,1699,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,788,101,0,1699,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,787,105,0,1696,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,787,101,0,1696,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,786,102,0,1686,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,787,104,0,1686,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,788,101,0,1686,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,774,104,0,1686,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,788,102,0,1686,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,787,105,0,1696,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,786,106,0,1696,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,788,101,0,1721,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,783,122,0,1691,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,783,126,0,1691,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,777,145,0,1440,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,777,152,0,1304,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,780,140,0,1304,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,132,0,1328,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,127,0,1388,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,125,0,1446,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,784,118,0,1446,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,783,119,0,1494,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,119,0,1498,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,115,0,1498,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,121,0,1493,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,119,0,1493,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,784,112,0,1504,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,783,118,0,1548,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,783,114,0,1548,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,778,113,0,1538,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,783,115,0,1551,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,783,113,0,1551,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,784,113,0,1536,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,115,0,1548,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,114,0,1548,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,114,0,1542,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,117,0,1550,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,113,0,1550,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,116,0,1543,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,115,0,1543,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,783,111,0,1541,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,115,0,1547,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,114,0,1547,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,780,112,0,1534,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,116,0,1552,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,114,0,1552,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,115,0,1545,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,116,0,1551,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,759,109,0,1551,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,744,108,0,1465,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,109,0,1465,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,783,106,0,1571,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,780,108,0,1619,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,108,0,1619,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,783,108,0,1618,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,110,0,1631,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,783,106,0,1631,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,783,109,0,1621,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,783,108,0,1621,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,783,106,0,1618,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,783,109,0,1625,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,783,107,0,1625,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,780,108,0,1619,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,111,0,1619,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,783,106,0,1619,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,111,0,1633,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,106,0,1633,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,109,0,1622,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,109,0,1622,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,783,105,0,1620,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,783,110,0,1626,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,783,108,0,1626,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,780,108,0,1619,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,111,0,1634,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,784,106,0,1634,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,783,111,0,1621,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,783,108,0,1621,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,783,109,0,1623,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,108,0,1628,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,106,0,1628,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,108,0,1618,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,779,110,0,1618,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,107,0,1617,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,111,0,1634,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,107,0,1634,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,775,109,0,1616,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,110,0,1616,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,783,106,0,1620,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,108,0,1627,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,107,0,1627,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,108,0,1622,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,779,111,0,1622,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,106,0,1618,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,111,0,1633,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,783,108,0,1633,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,108,0,1623,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,110,0,1633,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,783,105,0,1633,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,109,0,1615,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,108,0,1615,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,108,0,1624,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,780,111,0,1629,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,783,106,0,1629,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,110,0,1623,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,109,0,1623,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,107,0,1624,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,109,0,1630,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,106,0,1630,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,109,0,1620,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,111,0,1620,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,780,107,0,1617,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,110,0,1636,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,108,0,1636,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,109,0,1625,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,111,0,1625,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,783,105,0,1623,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,108,0,1629,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,107,0,1629,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,783,107,0,1620,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,111,0,1632,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,780,106,0,1632,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,111,0,1622,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,109,0,1622,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,108,0,1625,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,111,0,1635,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,105,0,1635,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,775,108,0,1607,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,108,0,1607,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,107,0,1620,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,111,0,1633,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,779,106,0,1633,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,109,0,1619,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,110,0,1619,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,107,0,1623,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,111,0,1635,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,105,0,1635,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,107,0,1617,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,110,0,1617,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,106,0,1618,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,779,109,0,1631,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,108,0,1631,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,108,0,1624,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,111,0,1634,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,107,0,1634,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,110,0,1625,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,107,0,1625,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,106,0,1620,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,111,0,1627,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,106,0,1627,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,779,110,0,1621,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,110,0,1621,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,107,0,1625,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,112,0,1636,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,106,0,1636,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,109,0,1620,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,107,0,1620,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,106,0,1619,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,110,0,1631,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,107,0,1631,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,779,109,0,1621,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,780,111,0,1621,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,106,0,1627,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,111,0,1635,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,108,0,1635,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,108,0,1625,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,108,0,1627,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,106,0,1627,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,768,108,0,1607,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,778,109,0,1607,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,780,107,0,1623,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,780,111,0,1632,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,106,0,1632,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,110,0,1632,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,108,0,1632,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,106,0,1635,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,109,0,1640,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,104,0,1640,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,108,0,1636,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,778,108,0,1636,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,105,0,1644,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,780,110,0,1667,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,104,0,1667,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,775,107,0,1653,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,106,0,1653,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,103,0,1669,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,780,105,0,1684,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,99,0,1684,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,780,105,0,1682,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,779,102,0,1682,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,104,0,1690,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,105,0,1690,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,101,0,1696,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,106,0,1707,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,101,0,1707,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,105,0,1694,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,101,0,1694,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,101,0,1693,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,778,104,0,1700,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,101,0,1700,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,780,105,0,1696,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,103,0,1696,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,103,0,1698,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,780,105,0,1698,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,102,0,1700,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,105,0,1704,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,99,0,1704,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,103,0,1693,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,779,104,0,1693,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,761,99,0,1665,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,105,0,1708,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,101,0,1708,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,105,0,1698,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,780,104,0,1698,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,103,0,1702,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,780,105,0,1702,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,99,0,1694,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,105,0,1702,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,778,101,0,1702,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,105,0,1693,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,780,104,0,1693,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,102,0,1699,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,106,0,1710,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,101,0,1710,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,106,0,1696,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,101,0,1696,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,101,0,1696,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,778,104,0,1696,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,101,0,1689,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,106,0,1705,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,101,0,1705,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,105,0,1700,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,104,0,1700,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,103,0,1701,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,780,105,0,1703,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,101,0,1703,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,104,0,1699,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,779,100,0,1699,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,103,0,1689,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,104,0,1689,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,102,0,1695,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,106,0,1710,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,102,0,1710,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,780,106,0,1701,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,103,0,1701,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,102,0,1697,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,780,103,0,1697,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,778,101,0,1690,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,780,105,0,1705,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,103,0,1705,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,769,102,0,1684,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,780,105,0,1684,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,780,103,0,1703,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,105,0,1708,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,102,0,1708,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,102,0,1698,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,779,102,0,1698,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,102,0,1690,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,780,105,0,1690,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,102,0,1694,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,104,0,1710,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,102,0,1710,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,105,0,1701,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,104,0,1701,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,102,0,1695,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,104,0,1708,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,779,100,0,1708,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,104,0,1689,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,102,0,1689,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,103,0,1694,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,105,0,1694,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,102,0,1699,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,106,0,1710,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,101,0,1710,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,104,0,1697,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,104,0,1697,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,780,101,0,1696,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,103,0,1702,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,782,99,0,1702,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,104,0,1694,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,102,0,1694,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,104,0,1699,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,104,0,1699,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,102,0,1696,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,105,0,1711,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,779,101,0,1711,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,105,0,1696,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,101,0,1696,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,102,0,1690,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,104,0,1707,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,101,0,1707,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,762,104,0,1680,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,781,102,0,1680,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,780,105,0,1697,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
